,MTGDATE,GBdate,Rate_change,Old_rate,gRGDPB1,gRGDPF0,gRGDPF1,gRGDPF2,gPGDPB1,gPGDPF0,gPGDPF1,gPGDPF2,UNEMPF0,gRGDPB1_change,gRGDPF0_change,gRGDPF1_change,gRGDPF2_change,gPGDPB1_change,gPGDPF0_change,gPGDPF1_change,gPGDPF2_change
377,2010-03-16,2010-03-10,0.06833840570554184,-0.5446878496010621,5.6,2.2,3.6,3.5,0.4,2.0,0.8,1.2,9.7,0.2999999999999998,-0.5999999999999996,-0.19999999999999973,-0.3999999999999999,-0.4,0.10000000000000009,-0.30000000000000004,0.0
378,2010-04-28,2010-04-21,0.009853443473581969,-0.47634944389552025,2.9,3.5,3.6,3.8,1.1,1.0,1.3,1.0,9.5,0.6999999999999997,-0.10000000000000009,0.10000000000000009,0.0,-0.8999999999999999,0.19999999999999996,0.10000000000000009,0.09999999999999998
379,2010-06-23,2010-06-16,-0.059256369826960587,-0.4828318308207784,3.1,3.6,2.7,3.2,1.0,1.1,0.6,1.0,9.8,0.20000000000000018,0.10000000000000009,-0.8999999999999999,-0.5999999999999996,-0.10000000000000009,0.10000000000000009,-0.7000000000000001,0.0
380,2010-08-10,2010-08-04,-0.10886876649479582,-0.589675191488225,2.1,2.4,2.6,3.0,1.8,1.3,0.8,1.1,9.7,-1.5,-0.30000000000000027,-0.6000000000000001,-0.2999999999999998,0.7,0.7000000000000001,-0.19999999999999996,0.20000000000000007
381,2010-09-21,2010-09-15,-0.09715485390659317,-0.6985439579830208,1.7,1.7,2.4,2.5,1.9,1.9,0.4,1.2,9.6,-0.40000000000000013,-0.7,-0.20000000000000018,-0.5,0.09999999999999987,0.5999999999999999,-0.4,0.09999999999999987
382,2010-11-03,2010-10-27,0.03914391767058323,-0.9951580087825702,1.7,2.4,2.7,3.4,2.1,0.4,1.2,1.1,9.7,0.0,0.0,0.20000000000000018,0.2999999999999998,0.20000000000000018,0.0,0.0,0.10000000000000009
383,2010-12-14,2010-12-08,0.07119552888050595,-0.956014091111987,2.7,2.5,3.4,3.5,2.3,0.2,1.2,0.9,9.7,1.0000000000000002,0.10000000000000009,0.6999999999999997,0.10000000000000009,0.19999999999999973,-0.2,0.0,-0.20000000000000007
384,2011-01-26,2011-01-19,-0.1264119140859412,-0.884818562231481,3.8,3.6,3.7,3.8,0.0,2.0,1.0,1.0,9.5,1.2999999999999998,0.20000000000000018,0.20000000000000018,0.09999999999999964,-0.2,0.8,0.09999999999999998,0.19999999999999996
385,2011-03-15,2011-03-09,0.09984686594811265,-1.0913064733229128,3.2,3.2,3.8,3.9,0.4,1.6,2.4,1.0,9.0,-0.5999999999999996,-0.3999999999999999,0.09999999999999964,0.10000000000000009,0.4,-0.3999999999999999,1.4,0.0
386,2011-04-27,2011-04-20,-0.07481795670681013,-0.9914596073748001,1.7,3.1,4.1,3.8,1.9,2.9,1.2,1.2,8.9,-1.5000000000000002,-0.6999999999999997,0.19999999999999973,-0.20000000000000018,0.2999999999999998,0.5,0.19999999999999996,0.19999999999999996
387,2011-06-22,2011-06-15,0.018569461080161886,-1.1404354596970308,2.1,1.9,3.9,2.9,2.0,3.8,1.6,1.3,9.0,0.40000000000000013,-1.2000000000000002,-0.19999999999999973,-0.8999999999999999,0.10000000000000009,0.8999999999999999,0.40000000000000013,0.10000000000000009
388,2011-08-09,2011-08-03,-0.1848600716796458,-1.1922697307045933,1.4,2.9,2.4,2.4,2.3,2.1,1.2,0.7,9.2,-0.5,-1.0,-0.5,-0.7000000000000002,-1.5,0.5,-0.10000000000000009,-0.9000000000000001
389,2011-09-21,2011-09-14,-0.02532832141584418,-1.377129802384239,1.2,2.5,2.0,2.2,2.4,2.8,1.8,0.7,9.1,-0.19999999999999996,-0.3999999999999999,-0.3999999999999999,-0.19999999999999973,0.10000000000000009,0.6999999999999997,0.6000000000000001,0.0
390,2011-11-02,2011-10-26,-0.04629073150843421,-1.4372478896970406,2.7,2.5,2.4,2.5,2.5,1.4,1.1,2.4,9.1,0.20000000000000018,0.5,0.19999999999999973,0.20000000000000018,-0.2999999999999998,-0.40000000000000013,0.40000000000000013,0.2999999999999998
391,2011-12-13,2011-12-07,0.017100626396603147,-1.4835386212054749,1.9,3.2,2.1,1.9,2.5,1.0,1.7,1.6,8.8,-0.8000000000000003,0.7000000000000002,-0.2999999999999998,-0.6000000000000001,0.0,-0.3999999999999999,0.5999999999999999,-0.7999999999999998
392,2012-01-25,2012-01-18,-0.07334796688379752,-1.4664379948088717,2.9,1.6,1.8,2.3,0.9,1.7,1.7,1.5,8.7,-0.30000000000000027,-0.5,-0.09999999999999987,-0.20000000000000018,-0.09999999999999998,0.0,0.09999999999999987,-0.10000000000000009
393,2012-03-13,2012-03-07,0.1855975892780033,-1.4516871687169592,3.1,1.8,2.2,2.6,0.9,1.5,2.0,1.5,8.4,0.20000000000000018,0.19999999999999996,0.40000000000000013,0.30000000000000027,0.0,-0.19999999999999996,0.30000000000000004,0.0
394,2012-04-25,2012-04-18,0.0040699129760009,-1.266089579438956,2.5,2.1,2.5,2.9,2.0,1.4,1.8,1.5,8.2,0.7,-0.10000000000000009,-0.10000000000000009,0.0,0.5,-0.6000000000000001,0.30000000000000004,0.10000000000000009
395,2012-06-20,2012-06-13,0.1261583516976399,-1.2372252864958613,2.2,1.5,1.9,1.9,1.7,1.3,2.2,1.6,8.2,-0.2999999999999998,-0.6000000000000001,-0.6000000000000001,-1.0,-0.30000000000000004,-0.09999999999999987,0.40000000000000013,0.10000000000000009
396,2012-08-01,2012-07-25,-0.07989494834341948,-1.1787741265102278,1.0,1.5,1.8,1.6,0.8,2.2,1.9,1.6,8.3,-0.5,-0.3999999999999999,-0.09999999999999987,-0.09999999999999987,-0.5,0.0,0.2999999999999998,0.0
397,2012-09-13,2012-09-05,-0.10179518201930038,-1.2586690748536473,1.7,1.3,1.7,2.0,1.6,2.9,1.4,1.4,8.3,0.7,-0.19999999999999996,-0.10000000000000009,0.3999999999999999,0.8,0.6999999999999997,-0.5,-0.20000000000000018
398,2012-10-24,2012-10-17,0.021489115979570705,-1.3604642568729477,2.0,2.0,1.8,2.5,3.0,2.1,1.0,1.4,8.0,0.7,0.30000000000000004,-0.19999999999999996,0.20000000000000018,0.10000000000000009,0.7000000000000002,-0.3999999999999999,-0.10000000000000009
399,2012-12-12,2012-12-05,-0.007054455852077979,-1.4228463449032516,2.8,0.9,1.7,2.5,2.7,1.7,1.4,1.4,8.0,0.7999999999999998,-1.1,-0.10000000000000009,0.0,-0.2999999999999998,-0.40000000000000013,0.3999999999999999,0.0
400,2013-01-30,2013-01-23,0.07227232829057151,-1.4299008007553295,0.1,2.7,2.4,2.7,1.2,1.0,1.8,1.4,7.8,-0.8,1.0000000000000002,-0.10000000000000009,-0.09999999999999964,-0.5,-0.3999999999999999,0.40000000000000013,0.0
401,2013-03-20,2013-03-13,-0.018110770581692748,-1.4224785555072974,0.6,2.8,1.8,2.7,0.9,1.4,1.5,1.5,7.8,0.5,0.09999999999999964,-0.5999999999999999,0.0,-0.29999999999999993,0.3999999999999999,-0.30000000000000004,0.10000000000000009
402,2013-05-01,2013-04-24,0.2546552007450833,-1.5236752853198703,3.1,1.5,2.4,3.2,1.3,0.7,1.7,1.7,7.6,0.30000000000000027,-0.30000000000000004,-0.30000000000000027,0.20000000000000018,-0.09999999999999987,-0.8,0.19999999999999996,0.30000000000000004
403,2013-06-19,2013-06-12,0.2994998662190822,-1.269020084574787,2.2,1.8,2.5,3.3,1.2,0.2,1.3,1.5,7.5,-0.8999999999999999,0.30000000000000004,0.10000000000000009,0.09999999999999964,-0.10000000000000009,-0.49999999999999994,-0.3999999999999999,-0.19999999999999996
404,2013-07-31,2013-07-24,-0.552751113545455,-0.9695202183557048,1.1,2.3,3.3,3.2,0.0,2.0,1.1,1.6,7.5,-0.7,-0.20000000000000018,0.0,0.0,-0.2,0.7,-0.3999999999999999,0.0
405,2013-09-18,2013-09-11,-0.13594327863116273,-1.6664045260804965,2.9,2.2,2.7,2.7,0.8,1.9,1.3,1.4,7.3,1.7999999999999998,-0.09999999999999964,-0.5999999999999996,-0.5,0.8,-0.10000000000000009,0.19999999999999996,-0.20000000000000018
406,2013-10-30,2013-10-23,-0.04975696900445836,-1.8023478047116592,2.2,2.1,3.2,3.0,2.0,1.2,1.2,1.5,7.3,0.0,-0.6000000000000001,0.5,0.0,0.10000000000000009,-0.10000000000000009,-0.19999999999999996,0.0
407,2013-12-18,2013-12-12,-0.13429391719383954,-1.9989411095027902,3.5,1.7,2.8,2.9,2.0,1.1,1.4,1.5,7.1,1.2999999999999998,-0.40000000000000013,-0.40000000000000036,-0.10000000000000009,0.0,-0.09999999999999987,0.19999999999999996,0.0
408,2014-01-29,2014-01-23,-0.24288825176870965,-2.13323502669663,3.5,2.4,3.1,3.3,1.5,1.2,1.8,1.7,6.7,1.8,-0.3999999999999999,0.20000000000000018,0.09999999999999964,0.3999999999999999,-0.19999999999999996,0.30000000000000004,0.19999999999999996
409,2014-03-19,2014-03-12,-0.08210187671467128,-2.542285010349234,2.2,1.5,3.5,3.2,1.7,1.5,1.5,1.8,6.6,-1.2999999999999998,-0.8999999999999999,0.3999999999999999,-0.09999999999999964,0.19999999999999996,0.30000000000000004,-0.30000000000000004,0.10000000000000009
410,2014-04-30,2014-04-23,-0.26739893442088203,-2.6243868870639053,0.7,3.5,3.4,3.6,1.7,1.6,1.8,1.8,6.6,-0.8,0.0,0.19999999999999973,0.10000000000000009,0.19999999999999996,0.10000000000000009,0.0,0.10000000000000009
411,2014-06-18,2014-06-11,0.09706114600588656,-2.9856426857299105,-1.5,4.2,3.5,3.5,1.3,1.7,1.6,1.5,6.3,-2.2,0.7000000000000002,0.10000000000000009,-0.10000000000000009,-0.3999999999999999,0.09999999999999987,-0.19999999999999996,-0.30000000000000004
412,2014-07-30,2014-07-23,0.05188414871703184,-2.888581539724024,3.5,3.6,3.3,3.3,1.8,1.8,1.7,1.9,6.0,-0.7000000000000002,0.10000000000000009,-0.20000000000000018,0.0,0.10000000000000009,0.19999999999999996,0.19999999999999996,0.09999999999999987
413,2014-09-17,2014-09-10,0.08742271866525098,-2.8925616297055843,4.4,2.8,3.0,2.5,2.1,1.6,1.6,1.9,6.1,0.9000000000000004,-0.8000000000000003,-0.2999999999999998,-0.7999999999999998,0.30000000000000004,-0.19999999999999996,-0.09999999999999987,0.0
414,2014-10-29,2014-10-22,0.003429439692766767,-2.8051389110403333,2.7,3.0,2.3,2.3,1.4,1.2,1.6,1.7,5.8,-0.09999999999999964,0.0,-0.20000000000000018,-0.30000000000000027,-0.20000000000000018,-0.40000000000000013,-0.2999999999999998,0.0
415,2014-12-17,2014-12-10,0.34759639113258967,-2.768344319148659,4.1,2.2,2.4,2.4,1.4,1.3,1.2,1.6,5.7,1.3999999999999995,-0.7999999999999998,0.10000000000000009,0.10000000000000009,0.0,0.10000000000000009,-0.40000000000000013,-0.09999999999999987
416,2015-01-28,2015-01-21,0.15199291986380326,-2.4207479280160693,2.6,2.8,2.7,2.8,0.6,0.6,1.4,1.8,5.4,0.3999999999999999,0.3999999999999999,0.30000000000000027,0.19999999999999973,-0.7000000000000001,-0.6,-0.20000000000000018,0.10000000000000009
417,2015-03-18,2015-03-11,0.1652027138614256,-1.9736477891460016,2.1,1.7,2.6,2.3,0.1,-0.1,2.2,1.6,5.5,-0.5,-1.0999999999999999,-0.10000000000000009,-0.5,-0.5,-0.7,0.8000000000000003,-0.19999999999999996
418,2015-04-29,2015-04-22,0.21349191476873997,-1.808445075284576,0.1,2.4,2.4,2.4,0.3,2.2,1.3,1.7,5.4,-1.5999999999999999,-0.20000000000000018,0.10000000000000009,0.0,0.4,0.0,-0.30000000000000004,0.0
419,2015-06-17,2015-06-10,0.03160911987276349,-1.4336371140132338,-0.5,2.5,1.9,2.3,-0.1,2.5,1.1,1.2,5.5,-0.6,0.10000000000000009,-0.5,-0.10000000000000009,-0.4,0.2999999999999998,-0.19999999999999996,-0.5
420,2015-07-29,2015-07-22,0.11380848778009645,-1.4020279941404703,2.4,1.7,2.3,2.3,2.3,1.7,0.4,1.8,5.3,-0.10000000000000009,-0.19999999999999996,0.0,0.0,-0.20000000000000018,0.5999999999999999,-0.7999999999999999,-0.09999999999999987
421,2015-09-17,2015-09-09,0.17853883086438815,-0.9206174261601865,3.7,1.9,1.9,2.1,2.1,1.9,0.0,1.7,5.2,1.3000000000000003,0.19999999999999996,-0.3999999999999999,-0.19999999999999973,-0.19999999999999973,0.19999999999999996,-0.4,-0.10000000000000009
422,2015-10-28,2015-10-21,0.209673529568006,-0.7420785952957983,1.4,2.1,2.0,2.5,1.6,0.9,0.8,1.7,5.0,-0.5,0.20000000000000018,-0.10000000000000009,0.6000000000000001,-0.2999999999999998,0.9,-0.8999999999999999,0.0
423,2015-12-16,2015-12-09,0.26234358322274276,-0.004999649820731977,2.1,1.7,2.1,2.6,1.3,0.8,0.4,1.5,5.0,0.7000000000000002,-0.40000000000000013,0.10000000000000009,0.10000000000000009,-0.30000000000000004,-0.09999999999999998,-0.4,-0.19999999999999996
424,2016-01-27,2016-01-20,0.0,0.375,0.4,2.1,2.4,2.7,0.8,-0.1,0.6,1.6,4.9,-1.2999999999999998,0.0,-0.20000000000000018,0.0,0.0,-0.5,-0.9,-0.09999999999999987
425,2016-03-16,2016-03-09,0.0,0.375,1.2,1.9,2.0,2.4,0.9,0.5,0.8,1.4,4.9,0.7999999999999999,-0.20000000000000018,-0.3999999999999999,-0.30000000000000027,0.09999999999999998,0.6,0.20000000000000007,-0.20000000000000018
426,2016-04-27,2016-04-20,0.0,0.375,0.4,2.2,2.5,2.8,0.5,0.7,0.8,1.4,4.9,-1.5,0.20000000000000018,0.10000000000000009,0.3999999999999999,0.0,-0.10000000000000009,-0.5999999999999999,0.0
427,2016-06-15,2016-06-08,0.0,0.375,1.2,1.9,2.1,2.4,0.6,1.5,0.9,1.4,4.8,0.7999999999999999,-0.30000000000000027,-0.3999999999999999,-0.3999999999999999,0.09999999999999998,0.8,0.09999999999999998,0.0
428,2016-07-27,2016-07-20,0.0,0.375,1.8,1.9,2.1,2.1,1.7,0.9,1.6,2.0,4.9,-0.09999999999999987,-0.20000000000000018,-0.2999999999999998,0.20000000000000018,0.19999999999999996,0.0,0.20000000000000018,0.10000000000000009
429,2016-09-21,2016-09-14,0.0,0.375,1.4,2.7,2.4,2.3,2.3,1.2,1.4,1.9,4.9,-0.40000000000000013,0.8000000000000003,0.2999999999999998,0.19999999999999973,0.5999999999999999,0.29999999999999993,-0.20000000000000018,-0.10000000000000009
430,2016-11-02,2016-10-26,0.0,0.375,2.5,2.1,2.2,2.2,1.3,2.2,1.8,1.8,4.9,-0.20000000000000018,-0.2999999999999998,-0.09999999999999964,-0.09999999999999964,0.10000000000000009,0.8000000000000003,-0.09999999999999987,0.0
431,2016-12-14,2016-12-07,0.25,0.375,3.3,1.6,2.4,1.7,1.4,2.6,2.0,2.0,4.8,0.7999999999999998,-0.5,0.19999999999999973,-0.5000000000000002,0.09999999999999987,0.3999999999999999,0.19999999999999996,0.19999999999999996
432,2017-02-01,2017-01-23,0.0,0.625,2.0,2.0,1.7,2.5,2.5,2.4,1.7,1.7,4.7,0.3999999999999999,-0.3999999999999999,0.0,-0.10000000000000009,-0.10000000000000009,0.3999999999999999,-0.30000000000000004,-0.10000000000000009
433,2017-03-15,2017-03-03,0.25,0.625,1.9,1.4,2.1,2.1,2.0,2.8,1.6,1.7,4.7,-0.10000000000000009,-0.6000000000000001,0.40000000000000013,-0.3999999999999999,-0.5,0.3999999999999999,-0.09999999999999987,0.0
434,2017-05-03,2017-04-21,0.0,0.875,0.9,2.6,2.2,2.6,2.4,1.3,1.8,1.8,4.5,-0.4999999999999999,0.5,0.10000000000000009,0.30000000000000027,-0.3999999999999999,-0.30000000000000004,0.10000000000000009,0.10000000000000009
435,2017-06-14,2017-06-05,0.25,0.875,1.2,2.6,2.7,3.1,2.2,0.8,1.7,1.8,4.3,0.29999999999999993,0.0,0.5,0.5,-0.19999999999999973,-0.5,-0.10000000000000009,0.0
436,2017-07-26,2017-07-14,0.0,1.125,2.5,2.7,2.7,2.6,0.5,1.4,1.6,2.2,4.3,-0.10000000000000009,0.0,-0.3999999999999999,0.0,-0.30000000000000004,-0.30000000000000004,-0.19999999999999996,0.10000000000000009
437,2017-09-20,2017-09-08,0.0,1.125,3.3,2.3,3.6,2.5,1.0,1.7,1.5,1.9,4.4,0.7999999999999998,-0.40000000000000036,0.8999999999999999,-0.10000000000000009,0.5,0.30000000000000004,-0.10000000000000009,-0.30000000000000027
438,2017-11-01,2017-10-20,0.0,1.125,2.9,3.2,2.5,2.4,1.8,1.9,1.9,2.0,4.2,0.6000000000000001,-0.3999999999999999,0.0,0.10000000000000009,0.10000000000000009,0.3999999999999999,0.0,-0.20000000000000018
439,2017-12-13,2017-12-01,0.25,1.125,3.3,2.2,2.7,2.4,2.1,2.6,1.7,1.9,4.1,0.3999999999999999,-1.0,0.20000000000000018,0.0,0.30000000000000004,0.7000000000000002,-0.19999999999999996,-0.10000000000000009
440,2018-01-31,2018-01-19,0.0,1.375,3.5,2.7,3.2,3.0,2.4,2.0,1.7,1.9,3.9,1.2999999999999998,0.0,0.8000000000000003,0.7000000000000002,-0.20000000000000018,0.30000000000000004,-0.19999999999999996,0.0
441,2018-03-21,2018-03-09,0.25,1.375,2.9,2.1,3.1,3.3,2.3,2.3,1.7,1.9,4.1,-0.6000000000000001,-0.6000000000000001,-0.10000000000000009,0.2999999999999998,-0.10000000000000009,0.2999999999999998,0.0,0.0
442,2018-05-02,2018-04-20,0.0,1.625,1.7,2.9,3.0,2.9,2.7,1.8,1.8,1.8,4.0,-0.40000000000000013,-0.20000000000000018,-0.2999999999999998,-0.30000000000000027,0.40000000000000036,0.10000000000000009,-0.09999999999999987,0.0
443,2018-06-13,2018-06-01,0.25,1.625,2.2,3.4,2.7,2.8,1.9,2.3,2.1,1.8,3.8,0.5000000000000002,0.5,-0.2999999999999998,-0.10000000000000009,-0.8000000000000003,0.4999999999999998,0.30000000000000004,0.0
444,2018-08-01,2018-07-20,0.0,1.875,4.8,2.5,2.5,2.6,2.5,1.7,1.9,2.0,3.8,1.4,-0.20000000000000018,-0.2999999999999998,-0.10000000000000009,0.20000000000000018,-0.40000000000000013,0.09999999999999987,0.10000000000000009
445,2018-09-26,2018-09-14,0.25,1.875,4.7,3.0,2.5,2.7,3.0,1.6,1.8,2.0,3.8,-0.09999999999999964,0.5,0.0,0.10000000000000009,0.5,-0.09999999999999987,-0.09999999999999987,0.0
446,2018-11-08,2018-10-26,0.0,2.125,2.9,2.6,2.6,2.4,1.9,2.0,2.1,2.4,3.6,-0.10000000000000009,0.10000000000000009,-0.10000000000000009,-0.20000000000000018,0.2999999999999998,0.19999999999999996,0.10000000000000009,0.0
447,2018-12-19,2018-12-07,0.25,2.125,3.5,2.3,2.6,2.4,1.7,1.8,2.0,2.2,3.7,0.6000000000000001,-0.30000000000000027,0.0,0.0,-0.19999999999999996,-0.19999999999999996,-0.10000000000000009,-0.19999999999999973
448,2019-01-30,2019-01-18,0.0,2.375,2.8,2.3,2.6,1.9,1.8,1.6,2.0,2.1,3.7,0.5,-0.30000000000000027,0.20000000000000018,-0.3999999999999999,0.0,-0.3999999999999999,-0.20000000000000018,0.0
449,2019-03-20,2019-03-08,0.0,2.375,2.6,1.0,2.6,1.9,1.8,1.8,2.0,2.1,3.9,-0.19999999999999973,-1.2999999999999998,0.0,0.0,0.0,0.19999999999999996,0.0,0.0
450,2019-05-01,2019-04-19,0.0,2.375,2.1,2.0,2.2,2.3,1.3,2.0,1.9,1.9,3.7,1.1,-0.6000000000000001,0.30000000000000027,0.4999999999999998,-0.5,0.0,-0.20000000000000018,0.0
451,2019-06-19,2019-06-07,0.0,2.375,3.0,1.8,1.7,1.7,0.8,1.8,1.8,2.1,3.6,0.8999999999999999,-0.19999999999999996,-0.5000000000000002,-0.5999999999999999,-0.5,-0.19999999999999996,-0.09999999999999987,0.20000000000000018
452,2019-07-31,2019-07-19,-0.25,2.375,2.5,1.6,1.8,2.1,2.2,2.3,1.8,1.9,3.7,0.7,-0.09999999999999987,0.10000000000000009,0.0,0.40000000000000013,0.4999999999999998,-0.30000000000000004,0.0
453,2019-09-18,2019-09-06,-0.25,2.125,1.9,1.7,1.8,2.1,2.4,2.4,1.8,1.8,3.7,-0.6000000000000001,0.09999999999999987,0.0,0.0,0.19999999999999973,0.10000000000000009,0.0,-0.09999999999999987
454,2019-10-30,2019-10-18,-0.25,1.875,1.7,1.6,2.2,2.0,2.1,1.7,1.5,2.0,3.6,0.0,-0.19999999999999996,0.10000000000000009,0.0,-0.2999999999999998,-0.10000000000000009,-0.30000000000000004,-0.10000000000000009
455,2019-12-11,2019-11-26,0.0,1.625,2.1,1.3,2.3,2.1,1.7,1.5,1.4,2.1,3.6,0.40000000000000013,-0.30000000000000004,0.09999999999999964,0.10000000000000009,-0.40000000000000013,-0.19999999999999996,-0.10000000000000009,0.10000000000000009
456,2020-01-29,2020-01-17,0.0,1.625,2.0,2.0,2.6,2.3,1.6,1.5,1.7,2.0,3.5,0.7,-0.2999999999999998,0.5,0.2999999999999998,0.10000000000000009,0.10000000000000009,-0.40000000000000013,0.10000000000000009
457,2020-03-15,2020-03-06,-1.5,1.625,2.1,1.4,1.3,3.0,1.3,1.3,1.1,2.0,3.5,0.10000000000000009,-0.6000000000000001,-1.3,0.7000000000000002,-0.30000000000000004,-0.19999999999999996,-0.5999999999999999,0.0
458,2020-04-29,2020-04-17,0.0,0.125,-5.9,-37.4,28.9,10.4,1.5,0.2,1.6,1.6,16.0,-7.300000000000001,-38.699999999999996,25.9,7.6000000000000005,0.19999999999999996,-0.9000000000000001,-0.3999999999999999,-0.3999999999999999
459,2020-06-10,2020-05-29,0.0,0.125,-5.0,-41.0,24.1,7.0,1.4,-0.8,1.3,1.8,14.8,0.9000000000000004,-3.6000000000000014,-4.799999999999997,-3.4000000000000004,-0.10000000000000009,-1.0,-0.30000000000000004,0.19999999999999996
460,2020-07-29,2020-07-17,0.0,0.125,-33.2,15.2,8.7,7.2,-0.9,1.9,1.6,1.8,10.3,7.799999999999997,-8.900000000000002,1.6999999999999993,0.2999999999999998,-0.09999999999999998,0.5999999999999999,-0.19999999999999996,0.19999999999999996
461,2020-09-16,2020-09-04,0.0,0.125,-31.8,29.7,4.5,1.6,-2.0,2.4,1.3,1.9,8.9,1.4000000000000021,14.5,-4.199999999999999,-5.6,-1.1,0.5,-0.30000000000000004,0.09999999999999987
462,2020-11-05,2020-10-23,0.0,0.125,31.9,3.9,1.4,1.0,2.9,1.5,1.6,1.9,7.2,2.1999999999999993,-0.6000000000000001,-0.20000000000000018,-1.7999999999999998,0.5,0.19999999999999996,-0.2999999999999998,0.0
463,2020-12-16,2020-12-04,0.0,0.125,33.0,5.0,-0.3,3.4,3.6,1.8,1.7,2.0,6.7,1.1000000000000014,1.1,-1.7,2.4,0.7000000000000002,0.30000000000000004,0.09999999999999987,0.10000000000000009
